Id,PESEL_uzytkownika,Nr_rejestracyjny_pojazdu,Data_rozpoczecia,Data_zakonczenia,Godzina_rozpoczecia,Godzina_zakonczenia,Miejsce_rozpoczecia,Miejsce_zakonczenia,Dystans,Ocena_przejazdu,Ocena_techniki_jazdy,Ocena_przestrzegania_przepisow_drogowych,Mnoznik_ceny,Koszt_przejazdu
577,100000000038,JOG AZJY,2001-02-14,2001-02-14,16:28:14.329437,16:35:58.899919,829,271,8.11,10.0,10,10,0.7,31.88
578,100000000039,SX 3EAZU,2001-01-26,2001-01-26,00:38:44.837776,04:03:57.033552,827,678,2.79,9.5,10,9,0.74,14.02
579,100000000014,BGI TYUWS,2001-05-24,2001-05-25,11:47:22.621997,05:54:38.291373,746,117,7.43,9.5,10,9,0.74,31.19
580,100000000030,VU AA7GG,2001-03-20,2001-03-21,19:05:50.490028,00:21:47.154465,810,73,9.09,9.0,10,8,0.78,39.35
581,100000000027,XI 8Y84,2001-04-09,2001-04-09,04:41:11.912303,04:41:38.740517,94,951,8.93,9.5,10,9,0.74,36.74
582,100000000040,BRW 4IRC,2001-01-03,2001-01-03,11:15:15.556909,19:33:25.662610,170,155,4.93,10.0,10,10,0.7,20.76
583,100000000041,DPV ERCQ1,2001-01-01,2001-01-01,18:21:42.420038,20:54:35.628864,814,990,2.09,10.0,10,10,0.7,10.82
584,100000000040,BRW 4IRC,2001-01-04,2001-01-04,06:37:03.699564,20:10:35.464454,155,338,3.78,9.5,10,9,0.74,17.69
585,100000000031,VDM WZHP3,2001-03-13,2001-03-13,09:15:58.928628,23:22:28.225655,967,526,1.84,9.0,10,8,0.78,11.08
586,100000000031,VDM WZHP3,2001-03-19,2001-03-19,07:34:26.250187,10:29:21.002733,526,968,9.14,10.0,10,10,0.7,35.49
587,100000000032,YB TU4BF,2001-03-04,2001-03-04,11:52:50.242061,12:18:55.875205,49,982,2.46,10.0,10,10,0.7,12.11
588,100000000018,QYN 9VFGG,2001-05-10,2001-05-10,03:47:25.866097,07:00:20.788201,86,74,6.07,10.0,10,10,0.7,24.74
589,100000000040,BRW 4IRC,2001-01-05,2001-01-05,00:14:02.435392,00:34:48.975424,338,7,1.26,10.0,10,10,0.7,7.91
590,100000000028,YAP 9DNX3,2001-04-01,2001-04-02,18:14:28.359199,07:01:46.267987,355,294,4.11,9.0,10,8,0.78,19.93
591,100000000023,VZZ CFFAE,2001-04-20,2001-04-20,06:20:08.779245,10:39:56.403846,923,678,9.71,9.5,10,9,0.74,39.63
592,100000000023,VZZ CFFAE,2001-04-21,2001-04-22,20:57:23.706909,03:59:28.877017,678,488,4.11,10.0,10,10,0.7,17.88
593,100000000020,QW NO6H,2001-05-01,2001-05-02,22:34:27.525126,08:50:03.569607,850,213,1.61,8.5,9,8,0.82,10.7
594,100000000039,SX 3EAZU,2001-02-02,2001-02-02,05:53:58.783938,09:44:24.475765,678,733,6.74,8.5,10,7,0.82,31.73
595,100000000040,BZ 7T7T,2001-01-25,2001-01-25,06:45:41.670734,06:48:41.495689,379,731,8.16,10.0,10,10,0.7,32.06
596,100000000041,BRW 4IRC,2001-01-06,2001-01-06,05:36:06.546538,13:04:23.983816,7,513,7.62,10.0,10,10,0.7,30.17
597,100000000012,USO 8BXCL,2001-05-25,2001-05-25,02:03:18.927458,02:20:32.152728,168,486,3.91,10.0,10,10,0.7,17.18
598,100000000041,BRW 4IRC,2001-01-13,2001-01-13,04:40:39.323822,10:04:53.805978,513,362,9.09,9.0,10,8,0.78,39.35
599,100000000029,YF LFTBW,2001-03-30,2001-03-30,01:05:25.330406,03:12:31.346256,681,472,7.23,10.0,10,10,0.7,28.81
600,100000000031,VDM WZHP3,2001-03-20,2001-03-20,13:02:01.653808,13:28:30.420566,968,993,1.97,10.0,10,10,0.7,10.4
601,100000000039,SX 3EAZU,2001-02-08,2001-02-08,06:04:18.929612,08:55:36.809832,733,873,5.13,9.0,9,9,0.78,23.91
602,100000000040,BZ 7T7T,2001-01-27,2001-01-27,19:00:18.291487,21:24:44.229057,731,299,2.19,10.0,10,10,0.7,11.16
603,100000000010,TGI N05GK,2001-05-28,2001-05-28,03:27:27.050971,10:31:53.364761,160,948,8.46,9.5,10,9,0.74,35.0
604,100000000038,JOG AZJY,2001-02-16,2001-02-16,13:44:45.376962,13:47:11.668894,271,606,3.82,9.5,10,9,0.74,17.83
605,100000000040,BZ 7T7T,2001-02-01,2001-02-02,13:23:45.617558,04:59:30.753254,299,105,9.51,10.0,10,10,0.7,36.78
606,100000000030,VU AA7GG,2001-03-25,2001-03-26,14:37:07.575737,01:59:24.105384,73,16,6.87,9.5,10,9,0.74,29.12
607,100000000028,YAP 9DNX3,2001-04-07,2001-04-07,08:43:14.281972,10:42:21.587886,294,939,7.93,10.0,10,10,0.7,31.25
608,100000000031,VDM WZHP3,2001-03-21,2001-03-21,02:33:41.385934,08:01:05.437529,993,909,1.98,9.0,9,9,0.78,11.62
609,100000000032,YB TU4BF,2001-03-15,2001-03-16,19:32:12.325034,01:23:48.522912,982,71,3.71,10.0,10,10,0.7,16.48
610,100000000021,WMY CDXR,2001-04-28,2001-04-28,04:15:13.671552,18:41:27.930677,967,632,2.02,8.0,10,6,0.88,13.29
611,100000000022,BHK G6SA,2001-04-25,2001-04-25,14:12:39.567807,16:40:02.335519,716,999,1.17,10.0,10,10,0.7,7.59
612,100000000033,IBK CQ4J,2001-03-03,2001-03-03,18:46:41.568195,22:51:33.884981,570,149,7.03,10.0,10,10,0.7,28.1
613,100000000040,BZ 7T7T,2001-02-03,2001-02-03,07:51:15.523911,08:48:53.429663,105,196,3.89,9.5,10,9,0.74,18.09
614,100000000033,IBK CQ4J,2001-03-15,2001-03-15,12:50:05.097942,14:55:11.278305,149,493,2.95,9.0,10,8,0.78,15.4
615,100000000028,YAP 9DNX3,2001-04-07,2001-04-08,16:57:42.525918,01:42:12.816776,939,766,1.6,8.5,9,8,0.82,10.66
616,100000000031,VDM WZHP3,2001-03-23,2001-03-23,08:35:04.372502,11:49:32.143409,909,215,4.94,9.5,9,10,0.74,21.98
617,100000000041,BRW 4IRC,2001-01-19,2001-01-19,03:42:53.600583,17:47:26.520739,362,424,4.56,9.0,10,8,0.78,21.68
618,100000000031,VDM WZHP3,2001-03-25,2001-03-25,01:36:28.532548,17:12:36.386585,215,141,8.62,9.0,10,8,0.78,37.52
619,100000000041,BRW 4IRC,2001-01-25,2001-01-25,06:12:32.959910,17:57:58.891871,424,912,2.08,9.0,10,8,0.78,12.01
620,100000000042,DPV ERCQ1,2001-01-14,2001-01-14,05:45:00.808842,05:56:33.086943,990,235,8.96,10.0,10,10,0.7,34.86
621,100000000030,VDM WZHP3,2001-03-25,2001-03-25,19:44:12.175029,19:49:32.275843,141,94,3.93,10.0,10,10,0.7,17.26
622,100000000034,EBM 7JQME,2001-02-21,2001-02-21,00:43:51.274692,13:15:46.290022,215,257,1.79,10.0,10,10,0.7,9.76
623,100000000042,DPV ERCQ1,2001-01-23,2001-01-24,06:52:04.856831,02:02:14.277674,235,990,2.64,10.0,10,10,0.7,12.74
624,100000000030,VU AA7GG,2001-03-27,2001-03-27,12:17:49.367062,21:43:16.196482,16,966,6.91,10.0,10,10,0.7,27.68
625,100000000043,EQ YFFBX,2001-01-10,2001-01-10,04:03:17.505284,14:45:19.655317,8,247,7.26,10.0,10,10,0.7,28.91
626,100000000041,DPV ERCQ1,2001-01-25,2001-01-26,17:30:38.283919,01:11:32.945070,990,838,8.0,10.0,10,10,0.7,31.5
627,100000000034,EBM 7JQME,2001-03-14,2001-03-15,20:42:08.388847,03:39:53.330993,257,217,6.53,10.0,10,10,0.7,26.35
628,100000000026,PX BC54P,2001-04-10,2001-04-10,16:37:34.961089,16:42:44.724526,670,53,1.89,9.5,10,9,0.74,10.69
629,100000000042,EQ YFFBX,2001-01-23,2001-01-23,09:11:55.780491,10:43:36.172130,247,840,6.8,9.0,10,8,0.78,30.42
630,100000000032,YB TU4BF,2001-03-22,2001-03-22,00:09:09.868118,02:57:28.371124,71,106,2.5,10.0,10,10,0.7,12.25
631,100000000035,LT Y85G,2001-03-09,2001-03-09,06:13:19.540718,07:02:03.939470,268,949,7.62,9.5,10,9,0.74,31.89
632,100000000023,VZZ CFFAE,2001-04-23,2001-04-23,18:14:05.537457,22:02:05.718641,488,153,7.55,9.5,10,9,0.74,31.64
633,100000000042,EQ YFFBX,2001-01-24,2001-01-24,05:48:15.752193,09:47:10.367486,840,204,6.95,9.5,10,9,0.74,29.42
634,100000000029,YF LFTBW,2001-03-31,2001-03-31,06:55:23.205736,15:03:37.007274,472,548,1.52,9.0,10,8,0.78,9.83
635,100000000030,VU AA7GG,2001-03-28,2001-03-28,04:13:02.034524,06:24:58.556364,966,807,7.69,10.0,10,10,0.7,30.42
636,100000000017,CPD 7R713,2001-05-20,2001-05-20,07:03:01.841779,20:37:31.945606,466,585,3.03,10.0,10,10,0.7,14.1
637,100000000027,XI 8Y84,2001-04-09,2001-04-09,11:50:29.113384,11:54:56.041415,951,557,3.38,8.5,9,8,0.82,17.96
638,100000000018,QYN 9VFGG,2001-05-13,2001-05-13,18:47:13.694024,23:26:43.178088,74,273,5.81,8.5,10,7,0.82,27.92
639,100000000033,IBK CQ4J,2001-03-20,2001-03-20,18:30:21.207050,22:15:19.905197,493,88,5.94,9.5,10,9,0.74,25.68
640,100000000030,VU AA7GG,2001-03-29,2001-03-29,17:27:31.457005,18:56:33.417457,807,653,1.33,8.0,9,7,0.88,10.25
641,100000000029,YF LFTBW,2001-04-05,2001-04-06,15:46:06.373234,03:46:54.549653,548,900,2.89,9.5,10,9,0.74,14.39
642,100000000018,DM TLKQ,2001-05-19,2001-05-19,04:10:39.361400,10:33:57.360195,461,77,7.48,9.5,10,9,0.74,31.38
643,100000000009,QN 7ACUG,2001-06-01,2001-06-01,09:55:33.857079,10:32:23.677756,954,520,1.16,10.0,10,10,0.7,7.56
644,100000000036,TUB DR30P,2001-02-27,2001-02-27,09:12:09.564439,10:12:14.511469,1,67,9.55,10.0,10,10,0.7,36.92
645,100000000036,TUB DR30P,2001-03-02,2001-03-02,14:43:58.322476,18:21:49.656209,67,770,6.7,9.0,9,9,0.78,30.03
646,100000000017,CPD 7R713,2001-05-21,2001-05-21,09:17:03.229592,15:28:13.810010,585,165,2.86,9.5,10,9,0.74,14.28
647,100000000039,SX 3EAZU,2001-02-13,2001-02-13,04:27:03.076255,23:36:56.344394,873,327,1.81,10.0,10,10,0.7,9.83
648,100000000023,QAW 11NC,2001-04-25,2001-04-26,10:36:21.882984,05:24:27.662061,928,746,3.05,9.0,9,9,0.78,15.8
649,100000000018,DM TLKQ,2001-05-19,2001-05-20,23:40:02.135712,00:36:51.039871,77,606,9.29,8.5,10,7,0.82,42.19
650,100000000041,BRW 4IRC,2001-02-01,2001-02-01,14:32:37.108624,18:05:31.452788,912,273,2.18,9.0,9,9,0.78,12.4
651,100000000035,LT Y85G,2001-03-11,2001-03-11,11:06:54.667968,20:09:16.592163,949,731,6.35,10.0,10,10,0.7,25.72
652,100000000019,DXS V2QJ,2001-05-05,2001-05-05,05:00:49.745215,09:22:33.180885,960,14,7.59,9.5,9,10,0.74,31.78
653,100000000044,MDU R355I,2001-01-10,2001-01-10,02:09:22.023436,13:21:44.722850,43,16,8.8,10.0,10,10,0.7,34.3
654,100000000029,YF LFTBW,2001-04-06,2001-04-06,06:14:36.557306,08:40:14.776140,900,404,7.71,9.0,10,8,0.78,33.97
655,100000000045,EPP 5TSM,2001-01-01,2001-01-01,04:19:05.349621,15:25:19.454883,324,276,3.82,9.5,10,9,0.74,17.83
656,100000000035,LT Y85G,2001-03-13,2001-03-13,14:40:09.390826,19:34:05.384354,731,898,4.74,10.0,10,10,0.7,20.09
657,100000000036,TUB DR30P,2001-03-05,2001-03-05,03:36:42.467924,20:52:57.637573,770,495,3.04,10.0,10,10,0.7,14.14
658,100000000015,SR CKI2,2001-05-23,2001-05-23,18:12:17.536370,21:37:18.590172,306,760,8.9,9.0,10,8,0.78,38.61
659,100000000040,BZ 7T7T,2001-02-07,2001-02-08,23:25:00.759667,21:42:02.764034,196,526,1.74,9.5,10,9,0.74,10.14
660,100000000024,VZZ CFFAE,2001-04-25,2001-04-25,08:02:41.572253,08:27:59.996114,153,415,8.4,9.5,10,9,0.74,34.78
661,100000000019,QYN 9VFGG,2001-05-18,2001-05-18,03:09:29.564245,10:17:45.648149,273,219,5.26,9.5,10,9,0.74,23.16
662,100000000025,AA UJOZ,2001-04-25,2001-04-25,06:49:37.803344,14:55:08.830958,442,716,4.37,8.5,9,8,0.82,22.02
663,100000000028,YAP 9DNX3,2001-04-08,2001-04-08,14:48:12.712373,18:18:16.125523,766,827,1.84,9.5,10,9,0.74,10.51
664,100000000042,EQ YFFBX,2001-01-25,2001-01-25,15:19:49.998189,23:27:38.589344,204,419,1.31,10.0,10,10,0.7,8.09
665,100000000037,JOG AZJY,2001-02-21,2001-02-21,20:11:50.477886,20:23:18.893941,606,345,2.11,10.0,10,10,0.7,10.88
666,100000000020,QW NO6H,2001-05-03,2001-05-03,15:10:16.716253,23:51:32.797562,213,344,1.23,9.5,10,9,0.74,8.25
667,100000000043,MDU R355I,2001-01-20,2001-01-20,12:55:46.970018,20:18:14.812166,16,331,9.03,10.0,10,10,0.7,35.1
668,100000000027,XI 8Y84,2001-04-09,2001-04-10,13:54:37.271770,04:00:55.284757,557,399,1.52,9.5,10,9,0.74,9.32
669,100000000034,EBM 7JQME,2001-03-20,2001-03-20,17:20:08.421374,20:34:28.387900,217,485,1.98,9.0,10,8,0.78,11.62
670,100000000021,WMY CDXR,2001-05-03,2001-05-03,03:50:00.180393,04:11:37.180566,632,516,3.51,9.0,10,8,0.78,17.59
671,100000000038,SX 3EAZU,2001-02-17,2001-02-17,10:17:49.834244,17:11:26.332425,327,735,7.56,10.0,10,10,0.7,29.96
672,100000000043,EPP 5TSM,2001-01-20,2001-01-20,17:43:05.523698,19:36:15.647453,276,842,2.88,10.0,10,10,0.7,13.58
673,100000000022,BHK G6SA,2001-05-02,2001-05-03,21:33:05.597430,09:37:54.475244,999,135,7.28,8.5,9,8,0.82,33.95
674,100000000044,JW 88T0T,2001-01-19,2001-01-19,20:02:51.438493,20:59:31.017550,140,539,7.25,9.0,10,8,0.78,32.18
675,100000000045,BM IGJWP,2001-01-16,2001-01-16,08:57:26.955126,08:57:58.627937,680,353,7.23,9.5,9,10,0.74,30.45
676,100000000002,DBZ WH5UM,2001-06-05,2001-06-06,19:07:56.194587,01:05:40.048493,78,994,4.56,9.5,10,9,0.74,20.57
677,100000000041,BRW 4IRC,2001-02-02,2001-02-02,17:52:34.980430,18:44:21.992086,273,197,5.15,9.0,10,8,0.78,23.98
678,100000000045,BM IGJWP,2001-01-19,2001-01-19,13:46:50.500407,18:51:23.794689,353,908,4.66,9.5,10,9,0.74,20.94
679,100000000030,VU AA7GG,2001-04-01,2001-04-01,15:51:01.332032,23:07:11.913809,653,176,3.65,10.0,10,10,0.7,16.27
680,100000000027,YAP 9DNX3,2001-04-09,2001-04-10,17:55:33.083178,06:55:13.151832,827,786,1.26,9.0,9,9,0.78,8.81
681,100000000033,IBK CQ4J,2001-03-21,2001-03-21,14:16:49.100935,18:27:38.846768,88,116,5.12,9.5,10,9,0.74,22.64
682,100000000019,QYN 9VFGG,2001-05-19,2001-05-19,08:31:44.965107,12:12:36.192125,219,776,3.28,9.5,10,9,0.74,15.84
683,100000000046,JU JULN3,2001-01-11,2001-01-12,21:39:50.984109,00:14:46.359943,456,425,9.14,9.0,10,8,0.78,39.55
684,100000000035,LT Y85G,2001-03-20,2001-03-20,17:01:59.750150,18:17:56.845944,898,859,1.75,9.5,10,9,0.74,10.18
685,100000000036,TUB DR30P,2001-03-14,2001-03-14,17:24:46.856274,19:23:16.002899,495,762,7.11,9.5,10,9,0.74,30.01
686,100000000020,DXS V2QJ,2001-05-07,2001-05-07,03:41:14.696339,04:02:10.403881,14,339,6.54,9.0,10,8,0.78,29.41
687,100000000029,YF LFTBW,2001-04-07,2001-04-07,04:41:03.223616,07:02:54.864279,404,860,8.51,9.5,9,10,0.74,35.19
688,100000000031,YB TU4BF,2001-03-25,2001-03-25,05:52:34.328757,08:58:33.907018,106,437,3.21,10.0,10,10,0.7,14.74
689,100000000020,DXS V2QJ,2001-05-18,2001-05-18,19:12:38.461501,19:23:37.762073,339,269,1.0,9.5,10,9,0.74,7.4
690,100000000003,OMO JVCG5,2001-06-04,2001-06-04,15:10:04.597774,16:07:11.118912,625,395,8.92,9.5,9,10,0.74,36.7
691,100000000039,BZ 7T7T,2001-02-13,2001-02-14,14:39:39.071660,00:22:17.467545,526,395,6.42,9.5,10,9,0.74,27.45
692,100000000036,TUB DR30P,2001-03-17,2001-03-18,10:12:20.393624,04:12:48.190835,762,460,3.16,9.5,9,10,0.74,15.39
693,100000000037,JOG AZJY,2001-03-09,2001-03-10,20:57:13.496839,17:29:02.246994,345,615,3.75,9.0,10,8,0.78,18.53
694,100000000010,TGI N05GK,2001-05-31,2001-05-31,04:00:14.503202,16:40:19.224995,948,708,2.18,9.5,10,9,0.74,11.77
695,100000000023,QAW 11NC,2001-05-01,2001-05-02,17:04:12.694748,02:40:33.625710,746,345,9.09,10.0,10,10,0.7,35.32
696,100000000003,OMO JVCG5,2001-06-04,2001-06-05,20:25:28.094009,03:05:13.682092,395,97,8.29,9.5,10,9,0.74,34.37
697,100000000031,VDM WZHP3,2001-03-26,2001-03-27,12:24:17.435389,05:33:14.931113,94,169,1.7,9.5,9,10,0.74,9.99
698,100000000039,BZ 7T7T,2001-02-16,2001-02-17,19:28:18.717058,04:54:43.593464,395,175,3.64,10.0,10,10,0.7,16.24
699,100000000042,DPV ERCQ1,2001-01-31,2001-02-01,09:03:09.798287,02:02:56.799986,838,796,1.45,10.0,10,10,0.7,8.57
700,100000000021,QW NO6H,2001-05-12,2001-05-12,00:44:20.021040,03:48:50.936171,344,315,4.11,9.5,9,10,0.74,18.91
701,100000000039,BRW 4IRC,2001-02-17,2001-02-17,04:35:18.491408,06:36:24.951976,197,149,9.75,10.0,10,10,0.7,37.62
702,100000000037,JOG AZJY,2001-03-13,2001-03-14,12:02:58.797668,04:32:26.089354,615,993,9.06,9.5,10,9,0.74,37.22
703,100000000038,SX 3EAZU,2001-03-04,2001-03-05,23:38:38.038559,02:58:19.762439,735,131,1.48,9.5,10,9,0.74,9.18
704,100000000047,LWQ INBK,2001-01-05,2001-01-05,06:39:48.844752,07:13:36.351919,226,666,4.46,8.5,10,7,0.82,22.39
705,100000000024,VZZ CFFAE,2001-04-29,2001-04-29,16:23:54.715580,17:43:43.058039,415,297,6.34,9.5,10,9,0.74,27.16
706,100000000038,SX 3EAZU,2001-03-07,2001-03-07,03:09:29.052215,10:25:43.481254,131,459,8.22,10.0,10,10,0.7,32.27
707,100000000025,AA UJOZ,2001-04-27,2001-04-27,02:09:05.707971,18:02:33.768671,716,886,5.39,9.0,10,8,0.78,24.92
708,100000000023,QAW 11NC,2001-05-02,2001-05-02,20:51:15.375561,23:28:00.777067,345,979,5.37,9.0,10,8,0.78,24.84
709,100000000041,DPV ERCQ1,2001-02-02,2001-02-03,20:23:30.928367,03:20:57.348194,796,243,6.9,9.5,10,9,0.74,29.23
710,100000000024,VZZ CFFAE,2001-05-01,2001-05-01,18:39:41.128377,22:11:45.057328,297,275,4.17,10.0,10,10,0.7,18.1
711,100000000025,AA UJOZ,2001-04-29,2001-04-30,17:17:16.696577,00:25:19.384639,886,158,4.22,9.5,10,9,0.74,19.31
712,100000000037,JOG AZJY,2001-03-15,2001-03-16,23:08:01.605876,08:53:48.320574,993,910,8.12,9.5,10,9,0.74,33.74
713,100000000031,VDM WZHP3,2001-03-27,2001-03-28,18:57:43.455837,09:18:26.257001,169,396,6.73,9.5,9,10,0.74,28.6
714,100000000038,SX 3EAZU,2001-03-15,2001-03-16,22:36:23.019549,00:49:21.053765,459,8,5.97,9.5,10,9,0.74,25.79
715,100000000043,MDU R355I,2001-01-22,2001-01-22,08:29:36.413963,15:00:05.892332,331,797,2.09,10.0,10,10,0.7,10.82
716,100000000011,KP 9DJ3,2001-05-29,2001-05-29,23:35:05.703062,23:51:55.372149,133,827,2.41,9.5,10,9,0.74,12.62
717,100000000026,XQ FLQHJ,2001-04-20,2001-04-20,22:20:18.950194,22:53:31.428859,89,600,7.73,10.0,10,10,0.7,30.56
718,100000000042,EQ YFFBX,2001-02-01,2001-02-01,07:18:33.409950,09:28:09.126259,419,491,6.31,9.5,10,9,0.74,27.05
719,100000000026,XQ FLQHJ,2001-04-27,2001-04-27,05:55:28.155234,07:47:21.920933,600,22,5.64,10.0,10,10,0.7,23.24
720,100000000027,PX BC54P,2001-04-22,2001-04-22,01:57:32.665974,04:38:18.517492,53,845,3.15,9.5,10,9,0.74,15.36
721,100000000031,VDM WZHP3,2001-03-29,2001-03-29,11:37:20.160216,21:15:21.230811,396,144,5.89,10.0,10,10,0.7,24.12
722,100000000025,AA UJOZ,2001-04-30,2001-05-01,23:48:41.545731,10:32:50.392835,158,525,5.5,9.5,10,9,0.74,24.05
723,100000000040,DPV ERCQ1,2001-02-13,2001-02-13,14:47:12.209966,20:41:14.421219,243,670,1.76,10.0,10,10,0.7,9.66
724,100000000039,BZ 7T7T,2001-02-23,2001-02-23,21:44:35.275877,23:53:45.523629,175,867,8.42,8.5,9,8,0.82,38.62
725,100000000028,XI 8Y84,2001-04-18,2001-04-19,18:55:24.502073,05:37:59.180788,399,313,4.35,10.0,10,10,0.7,18.72
726,100000000046,JU JULN3,2001-01-13,2001-01-13,06:40:45.647032,12:53:54.500797,425,973,1.9,9.5,10,9,0.74,10.73
727,100000000041,EQ YFFBX,2001-02-08,2001-02-08,11:44:18.119710,15:35:00.024570,491,230,5.29,10.0,10,10,0.7,22.01
728,100000000021,QW NO6H,2001-05-16,2001-05-16,11:49:19.087157,16:32:51.902664,315,33,5.03,9.0,10,8,0.78,23.52
729,100000000007,BN 5CPAQ,2001-06-03,2001-06-03,06:11:45.269207,06:57:15.388161,251,966,8.25,9.0,10,8,0.78,36.08
730,100000000022,WMY CDXR,2001-05-09,2001-05-10,19:31:13.047515,09:36:04.014130,516,415,2.73,9.0,10,8,0.78,14.55
731,100000000046,JU JULN3,2001-01-19,2001-01-19,13:12:29.197882,15:41:15.500883,973,46,1.09,9.5,10,9,0.74,7.73
732,100000000047,LWQ INBK,2001-01-17,2001-01-18,15:50:19.388520,09:22:18.942114,666,798,7.47,9.0,10,8,0.78,33.03
733,100000000048,JR PQ4J,2001-01-12,2001-01-13,13:04:27.876111,00:58:11.676366,635,59,1.2,9.5,10,9,0.74,8.14
734,100000000015,MD GUO25,2001-05-23,2001-05-23,19:19:25.729598,19:23:38.358580,708,460,7.33,10.0,10,10,0.7,29.15
735,100000000032,IBK CQ4J,2001-03-23,2001-03-24,15:48:23.737185,02:41:01.755409,116,623,8.98,10.0,10,10,0.7,34.93
736,100000000032,YB TU4BF,2001-03-29,2001-03-29,06:10:44.530240,06:30:26.245222,437,679,2.96,8.0,9,7,0.88,17.42
737,100000000040,BRW 4IRC,2001-02-17,2001-02-17,11:40:52.951287,13:37:43.290766,149,715,9.5,10.0,10,10,0.7,36.75
738,100000000033,EBM 7JQME,2001-03-21,2001-03-21,16:33:44.602395,18:46:32.999933,485,498,4.21,9.5,10,9,0.74,19.28
739,100000000042,MDU R355I,2001-02-01,2001-02-01,11:44:53.501410,18:17:10.221351,797,527,1.69,9.0,10,8,0.78,10.49
740,100000000040,BRW 4IRC,2001-02-19,2001-02-19,07:20:14.488084,14:23:27.540306,715,902,4.44,10.0,10,10,0.7,19.04
741,100000000033,EBM 7JQME,2001-03-22,2001-03-22,02:21:59.545795,09:04:29.361164,498,239,5.05,9.5,9,10,0.74,22.38
742,100000000029,YF LFTBW,2001-04-09,2001-04-09,07:49:10.136921,22:46:08.470611,860,923,4.83,10.0,10,10,0.7,20.4
743,100000000023,BHK G6SA,2001-05-06,2001-05-07,22:34:52.313590,02:20:34.060782,135,976,3.9,9.5,10,9,0.74,18.13
744,100000000030,VU AA7GG,2001-04-04,2001-04-05,23:08:06.005357,02:03:22.141929,176,561,4.77,9.5,10,9,0.74,21.35
745,100000000039,BZ 7T7T,2001-03-14,2001-03-15,22:00:01.295361,04:39:28.564622,867,193,7.37,9.5,10,9,0.74,30.97
746,100000000041,EQ YFFBX,2001-02-10,2001-02-10,07:50:28.912586,09:51:59.071768,230,742,1.45,9.5,10,9,0.74,9.06
747,100000000049,YJC Q0HFW,2001-01-02,2001-01-02,11:27:40.968921,17:27:45.991087,696,391,2.95,9.0,10,8,0.78,15.4
748,100000000041,EQ YFFBX,2001-02-11,2001-02-11,21:40:54.878568,21:47:23.423335,742,595,3.38,9.5,10,9,0.74,16.21
749,100000000033,IBK CQ4J,2001-03-24,2001-03-25,17:36:46.646154,02:53:07.812024,623,160,2.18,10.0,10,10,0.7,11.13
750,100000000049,YJC Q0HFW,2001-01-05,2001-01-05,10:38:23.504140,14:30:38.838022,391,273,6.51,10.0,10,10,0.7,26.28
751,100000000018,DM TLKQ,2001-05-20,2001-05-20,13:21:44.573216,14:19:40.300800,606,369,4.71,9.0,9,9,0.78,22.27
752,100000000040,BRW 4IRC,2001-03-03,2001-03-03,00:39:24.385290,01:30:48.924710,902,139,4.97,9.5,10,9,0.74,22.09
753,100000000050,OR ZUCD,2001-01-02,2001-01-02,15:04:06.859190,16:01:07.774580,591,791,4.95,8.5,10,7,0.82,24.4
754,100000000028,XI 8Y84,2001-04-19,2001-04-20,22:16:50.872594,02:55:41.205111,313,107,8.11,10.0,10,10,0.7,31.88
755,100000000034,EBM 7JQME,2001-03-24,2001-03-24,11:57:54.756741,16:17:12.320359,239,187,2.05,9.5,10,9,0.74,11.28
756,100000000044,EPP 5TSM,2001-01-21,2001-01-21,01:54:15.011688,09:03:40.466789,842,747,4.4,10.0,10,10,0.7,18.9
757,100000000012,DY H6HW,2001-05-26,2001-05-26,02:36:33.844684,17:26:20.581940,575,747,7.38,8.5,10,7,0.82,34.36
758,100000000051,EQ 4431K,2001-01-02,2001-01-02,09:05:47.127326,10:42:39.015154,228,886,9.6,9.5,10,9,0.74,39.22
759,100000000040,BRW 4IRC,2001-03-10,2001-03-10,02:21:18.086483,03:48:54.556451,139,893,6.82,10.0,10,10,0.7,27.37
760,100000000029,YAP 9DNX3,2001-04-19,2001-04-19,17:35:45.260470,18:37:19.658219,786,38,4.78,8.5,9,8,0.82,23.7
761,100000000041,DPV ERCQ1,2001-03-07,2001-03-08,16:42:54.377188,06:55:31.154799,670,782,9.4,10.0,10,10,0.7,36.4
762,100000000021,QW NO6H,2001-05-18,2001-05-18,03:47:28.828070,04:44:56.304773,33,101,1.54,10.0,10,10,0.7,8.89
763,100000000049,YJC Q0HFW,2001-01-10,2001-01-10,13:19:12.180193,14:17:48.908660,273,391,5.24,8.5,9,8,0.82,25.58
764,100000000022,WMY CDXR,2001-05-11,2001-05-11,09:10:35.631045,16:28:38.709513,415,418,2.42,8.5,10,7,0.82,14.02
765,100000000023,QAW 11NC,2001-05-07,2001-05-07,02:17:21.040940,04:27:51.707716,979,682,9.53,9.5,9,10,0.74,38.96
766,100000000042,EQ YFFBX,2001-02-21,2001-02-21,16:29:55.552915,18:04:52.531829,595,3,1.45,9.5,10,9,0.74,9.06
767,100000000024,VZZ CFFAE,2001-05-05,2001-05-06,03:37:33.672547,00:27:11.985865,275,974,6.48,10.0,10,10,0.7,26.18
768,100000000043,MDU R355I,2001-02-04,2001-02-05,16:44:55.709250,01:02:38.539853,527,737,6.63,9.5,10,9,0.74,28.23
769,100000000042,EQ YFFBX,2001-02-25,2001-02-25,06:29:58.541932,09:12:54.747542,3,501,3.23,10.0,10,10,0.7,14.8
